V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
19317,Marche,2020-03-06,50.0966470588235,44.7044117647059,56.2352941176471,15.0412352941176,14.3529411764706,15.8823529411765,14.5022352941176,13.8823529411765,15.1764705882353,1,1,1,14.3148235294118,11.7044117647059,18.1176470588235,4.45305882352941,4.11764705882353,4.88235294117647,6,6,6,0,0,0,0,0,0,,,,,,,,
19318,Marche,2020-03-07,64.6283529411765,58.3514705882353,72.0602941176471,19.5058823529412,18.7647058823529,20.4705882352941,18.8472941176471,18.1764705882353,19.6470588235294,1,1,1,17.8447647058824,14.9397058823529,21.5882352941176,5.46464705882353,5.175,5.82352941176471,7,7,7,0,0,0,0,0,0,,,,,,,,
19319,Marche,2020-03-08,82.8150588235294,75.9411764705882,90.7073529411765,25.1997647058824,24.3529411764706,26.2367647058824,24.3578823529412,23.6455882352941,25.2352941176471,2,2,2,21.536,18.3529411764706,25.9411764705882,6.69388235294118,6.29411764705882,7.23529411764706,9,9,9,0,0,0,0,0,0,,,,,,,,
19320,Marche,2020-03-09,107.144941176471,99.4073529411765,116.472058823529,32.1080588235294,31.0588235294118,33.2367647058824,31.0252352941176,30.1176470588235,31.9411764705882,2,2,2,28.7097647058824,24.7632352941176,33.5911764705882,8.90829411764706,8.41176470588235,9.41176470588235,11,11,11,0,0,0,0,0,0,,,,,,,,
19321,Marche,2020-03-10,132.744117647059,123.647058823529,142.883823529412,40.2417058823529,39,41.4720588235294,38.8622941176471,37.8235294117647,39.9411764705882,3,3,3,32.3063529411765,28.3514705882353,37.5308823529412,10.1336470588235,9.64705882352941,10.7058823529412,14,14,14,0,0,0,0,0,0,,,,,,,,
19322,Marche,2020-03-11,167.992117647059,158.057352941176,179.060294117647,50.6091176470588,49.2352941176471,52,48.8695294117647,47.7058823529412,50,4,4,4,42.9867058823529,38,48.8264705882353,13.3674117647059,12.8220588235294,14.0014705882353,18,18,18,0,0,0,7.60911764705882,6.23529411764706,9,,,,,,,,
19323,Marche,2020-03-12,206.991823529412,195.933823529412,219.892647058824,62.4422352941176,60.9985294117647,63.9426470588235,60.2167647058824,58.8823529411765,61.5294117647059,5,5,5,50.0936470588235,44.5867647058824,56.8279411764706,15.8331176470588,15.1176470588235,16.6470588235294,23,23,23,0,0,0,19.4422352941176,17.9985294117647,20.9426470588235,,,,,,,,
19324,Marche,2020-03-13,249.802176470588,236.352941176471,263.589705882353,75.5081176470588,73.8220588235294,77.1764705882353,72.7439411764706,71.3514705882353,74.1779411764706,6,6,6,57.2168823529412,50.9985294117647,64.0014705882353,18.0658823529412,17.3529411764706,18.8823529411765,29,29,29,0,0,0,32.5081176470588,30.8220588235294,34.1764705882353,,,,,,,,
19325,Marche,2020-03-14,300.081647058824,285.411764705882,315.472058823529,90.5708235294118,88.7058823529412,92.2955882352941,87.2692941176471,85.6470588235294,88.7647058823529,8,8,8,67.9905882352941,61.9411764705882,74.8264705882353,21.7504117647059,20.8823529411765,22.7073529411765,37,37,37,0,0,0,47.5708235294118,45.7058823529412,49.2955882352941,,,,,,,,
19326,Marche,2020-03-15,353.154705882353,337.408823529412,370.297058823529,106.546294117647,104.470588235294,108.529411764706,102.465,100.705882352941,104.119117647059,9,9,9,75.2416470588235,68.3485294117647,82.5897058823529,24.1957647058824,23.2352941176471,25.1764705882353,46,46,46,0,0,0,63.5462941176471,61.4705882352941,65.5294117647059,,,,,,,,
19327,Marche,2020-03-16,407.507294117647,391.291176470588,424.889705882353,123.966,121.645588235294,126.235294117647,118.980294117647,117.058823529412,120.883823529412,12,12,12,82.2292352941176,75.175,89.7073529411765,26.6456470588235,25.6470588235294,27.7058823529412,58,58,58,0,0,0,80.966,78.6455882352941,83.2352941176471,,,,,,,,
19328,Marche,2020-03-17,463.791411764706,445.823529411765,482.886764705882,141.106705882353,138.529411764706,143.648529411765,135.027411764706,132.941176470588,137.177941176471,14,14,14,89.5245882352941,81.9397058823529,98.4720588235294,29.3687058823529,28.2941176470588,30.5294117647059,72,72,72,0,0,0,98.1067058823529,95.5294117647059,100.648529411765,,,,,,,,
19329,Marche,2020-03-18,517.735823529412,498.527941176471,536.835294117647,158.661823529412,155.941176470588,161.647058823529,151.391823529412,149.175,153.766176470588,16,16,16,96.8684117647059,89.1132352941176,105.825,31.7813529411765,30.5882352941176,33.0588235294118,88,88,88,0,0,0,115.661823529412,112.941176470588,118.647058823529,,,,,,,,
19330,Marche,2020-03-19,572.436823529412,551.997058823529,592.472058823529,176.437352941176,173.527941176471,179.588235294118,167.904,165.527941176471,170.470588235294,19,19,19,103.819176470588,95.3529411764706,112.710294117647,34.2285882352941,33,35.4117647058824,107,107,107,0,0,0,133.437352941176,130.527941176471,136.588235294118,,,,,,,,
19331,Marche,2020-03-20,623.257411764706,602.229411764706,644.470588235294,192.703411764706,189.352941176471,196.117647058824,182.774882352941,179.941176470588,185.529411764706,21,21,21,107.617764705882,99.2926470588235,117.058823529412,35.7307058823529,34.4705882352941,37.1176470588235,128,128,128,0,0,0,149.703411764706,146.352941176471,153.117647058824,,,,,,,,
19332,Marche,2020-03-21,668.445176470588,646.876470588235,690.766176470588,208.153588235294,204.763235294118,211.823529411765,196.794588235294,193.882352941176,199.707352941176,23,23,23,111.037647058824,102.758823529412,120.717647058824,37.1440588235294,35.9397058823529,38.6470588235294,151,151,151,0,0,0,165.153588235294,161.763235294118,168.823529411765,,,,,,,,
19333,Marche,2020-03-22,706.776764705882,685.057352941176,729.016176470588,221.860235294118,218.291176470588,225.825,209.011235294118,205.822058823529,212.119117647059,25,25,25,111.018117647059,102.879411764706,120.413235294118,37.6149411764706,36.2338235294118,39,176,176,176,0,0,0,178.860235294118,175.291176470588,182.825,,,,,,,,
19334,Marche,2020-03-23,734.861352941177,712.586764705882,757.766176470588,232.577235294118,228.527941176471,236.589705882353,218.223470588235,214.822058823529,221.413235294118,27,27,27,107.538294117647,99.2338235294118,117,36.8506470588235,35.4705882352941,38.2955882352941,203,203,203,0,0,0,189.577235294118,185.527941176471,193.589705882353,,,,,,,,
19335,Marche,2020-03-24,756.111941176471,733.704411764706,780.177941176471,241.278588235294,237.173529411765,245.648529411765,225.428235294118,221.939705882353,228.885294117647,29,29,29,107.509117647059,99.3529411764706,115.941176470588,37.0687647058824,35.5882352941176,38.5882352941176,232,232,232,0,0,0,198.278588235294,194.173529411765,202.648529411765,,,,,,,,
19336,Marche,2020-03-25,770.159294117647,747.819117647059,795.532352941176,247.501411764706,243.175,252.058823529412,230.265882352941,226.645588235294,233.942647058824,30,30,30,107.465588235294,99.3514705882353,116.591176470588,37.0559411764706,35.6470588235294,38.5294117647059,262,262,262,0,0,0,204.501411764706,200.175,209.058823529412,,,,,,,,
19337,Marche,2020-03-26,778.359117647059,756.055882352941,801.647058823529,252.320352941176,247.882352941176,256.941176470588,233.821470588235,230.057352941176,237.647058823529,31,31,31,107.312352941176,99.0573529411765,116.119117647059,36.8848235294118,35.5294117647059,38.4705882352941,293,293,293,0,0,0,209.320352941176,204.882352941176,213.941176470588,,,,,,,,
19338,Marche,2020-03-27,783.350941176471,761,808.707352941177,255.425,250.880882352941,259.883823529412,235.856823529412,232.116176470588,239.588235294118,31,31,31,107.892588235294,100.230882352941,116.766176470588,36.8550588235294,35.5882352941176,38.2955882352941,324,324,324,0,0,0,212.425,207.880882352941,216.883823529412,,,,,,,,
19339,Marche,2020-03-28,785.460588235294,763.870588235294,809.420588235294,258.066882352941,253.411764705882,262.942647058824,237.534294117647,233.645588235294,241.414705882353,30,30,30,107.445941176471,99.1161764705882,116.355882352941,36.8376470588235,35.4691176470588,38.2941176470588,354,354,354,0,0,0,215.066882352941,210.411764705882,219.942647058824,,,,,,,,
19340,Marche,2020-03-29,784.761,762.998529411765,809.176470588235,260.275647058824,255.527941176471,265.235294117647,238.907529411765,234.763235294118,242.942647058824,30,30,30,104.095705882353,96.3529411764706,112.770588235294,35.8544117647059,34.5294117647059,37.2941176470588,384,384,384,0,0,0,217.275647058824,212.527941176471,222.235294117647,,,,,,,,
19341,Marche,2020-03-30,779.093529411765,757.630882352941,801.413235294118,259.796411764706,254.822058823529,264.764705882353,237.763411764706,233.529411764706,242.001470588235,30,30,30,97.0518823529412,89.4705882352941,105.297058823529,33.8894705882353,32.5294117647059,35.4705882352941,414,414,414,0,0,0,216.796411764706,211.822058823529,221.764705882353,,,,,,,,
19342,Marche,2020-03-31,765.445058823529,742.701470588235,788.357352941176,256.826470588235,252.116176470588,261.827941176471,234.248235294118,229.880882352941,238.588235294118,30,30,30,89.756,82.2941176470588,97.7661764705882,31.8114117647059,30.4117647058824,33.2352941176471,444,444,444,0,0,0,213.826470588235,209.116176470588,218.827941176471,,,,,,,,
19343,Marche,2020-04-01,740.745588235294,719.352941176471,762.773529411765,250.219294117647,245.173529411765,255.529411764706,227.277235294118,222.880882352941,231.470588235294,30,30,30,79.1242352941177,71.9397058823529,86.8838235294118,28.6214117647059,27.2941176470588,29.9411764705882,474,474,474,0,0,0,207.219294117647,202.173529411765,212.529411764706,,,,,,,,
19344,Marche,2020-04-02,708.361823529412,687.111764705882,730.830882352941,240.674647058824,235.645588235294,245.883823529412,217.630058823529,213.410294117647,221.764705882353,30,30,30,71.7198235294118,64.7632352941176,79.3529411764706,26.1860588235294,24.8823529411765,27.7073529411765,504,504,504,0,0,0,197.674647058824,192.645588235294,202.883823529412,,,,,,,,
19345,Marche,2020-04-03,667.477823529412,646.586764705882,689.414705882353,228.240294117647,223.116176470588,233.352941176471,205.303470588235,200.822058823529,209.235294117647,29,29,29,64.4878235294118,58.0588235294118,71.7661764705882,23.7097058823529,22.4102941176471,25,533,533,533,0,0,0,185.240294117647,180.116176470588,190.352941176471,,,,,,,,
19346,Marche,2020-04-04,620.278588235294,600.172058823529,640.473529411765,213.664529411765,208.586764705882,218.648529411765,191.135,186.823529411765,195.235294117647,27,27,27,57.2166470588235,51.1764705882353,64.1794117647059,21.0391764705882,19.9397058823529,22.2352941176471,560,560,560,0,0,0,170.664529411765,165.586764705882,175.648529411765,,,,,,,,
19347,Marche,2020-04-05,573.319,553.292647058823,593.179411764706,199.385647058824,194.469117647059,204.177941176471,177.442235294118,173.410294117647,181.352941176471,25,25,25,53.7432941176471,47.9411764705882,60.1176470588235,19.5717647058824,18.4705882352941,20.7647058823529,585,585,585,0,0,0,156.385647058824,151.469117647059,161.177941176471,,,,,,,,
19348,Marche,2020-04-06,528.783117647059,509.469117647059,548.176470588235,185.417941176471,180.702941176471,190.117647058824,164.245941176471,160.175,168.117647058824,22,22,22,50.0606470588235,44.5852941176471,56.2367647058824,18.1010588235294,17.0588235294118,19.1764705882353,607,607,607,0,0,0,142.417941176471,137.702941176471,147.117647058824,,,,,,,,
19349,Marche,2020-04-07,491.962764705882,474.351470588235,510.588235294118,173.988235294118,168.939705882353,178.705882352941,153.732117647059,149.645588235294,157.470588235294,20,20,20,50.37,45.1176470588235,56.6485294117647,17.6262352941176,16.6470588235294,18.5897058823529,627,627,627,0,0,0,130.988235294118,125.939705882353,135.705882352941,,,,,,,,
19350,Marche,2020-04-08,463.379941176471,443.879411764706,480.883823529412,164.538235294118,159.645588235294,169.120588235294,145.174882352941,141.173529411765,148.764705882353,18,18,18,50.1171764705882,45.0588235294118,56.7691176470588,17.4348235294118,16.5279411764706,18.5294117647059,645,645,645,0,0,0,121.538235294118,116.645588235294,126.120588235294,,,,,,,,
19351,Marche,2020-04-09,445.012294117647,427.113235294118,461.764705882353,157.856529411765,153.351470588235,162.177941176471,139.444588235294,135.647058823529,142.882352941176,16,16,16,53.6310588235294,48.0588235294118,60.3558823529412,18.1733529411765,17.2352941176471,19.1764705882353,661,661,661,0,0,0,114.856529411765,110.351470588235,119.177941176471,,,,,,,,
19352,Marche,2020-04-10,433.404176470588,417.169117647059,449.769117647059,153.220294117647,148.997058823529,157.647058823529,135.775882352941,132.352941176471,139.177941176471,15,15,15,53.8474117647059,48.2338235294118,59.8838235294118,18.2014117647059,17.2941176470588,19.1779411764706,676,676,676,0,0,0,110.220294117647,105.997058823529,114.647058823529,,,,,,,,
19353,Marche,2020-04-11,427.529823529412,411.526470588235,442.823529411765,149.563647058824,145.527941176471,153.823529411765,133.073823529412,129.588235294118,136.529411764706,14,14,14,53.772,48.1161764705882,59.825,18.1977647058824,17.3514705882353,19.2352941176471,690,690,690,0,0,0,106.563647058824,102.527941176471,110.823529411765,,,,,,,,
19354,Marche,2020-04-12,425.090470588235,408.469117647059,441.119117647059,147.077764705882,143.176470588235,151.177941176471,131.512941176471,127.998529411765,134.941176470588,14,14,14,53.7539411764706,48.1132352941177,60.2955882352941,18.4035882352941,17.4705882352941,19.5294117647059,704,704,704,0,0,0,104.077764705882,100.176470588235,108.177941176471,,,,,,,,
19355,Marche,2020-04-13,425.031352941176,408.470588235294,441.529411764706,144.712647058824,140.764705882353,148.705882352941,130.033470588235,126.882352941176,133.238235294118,14,14,14,53.6832352941176,48.0573529411765,60.2367647058824,18.4462941176471,17.5294117647059,19.4117647058824,718,718,718,0,0,0,101.712647058824,97.7647058823529,105.705882352941,,,,,,,,
19356,Marche,2020-04-14,421.059352941176,404.529411764706,437.358823529412,141.509588235294,137.586764705882,145.411764705882,127.668,124.470588235294,130.882352941176,15,15,15,50.0342352941177,44.5294117647059,56.1779411764706,17.4183529411765,16.4117647058824,18.4117647058824,733,733,733,0,0,0,98.5095882352941,94.5867647058824,102.411764705882,,,,,,,,
19357,Marche,2020-04-15,412.841294117647,395.879411764706,429.475,136.749,133.057352941176,140.588235294118,123.620352941176,120.470588235294,126.764705882353,15,15,15,46.5557647058824,41.7044117647059,52.1191176470588,16.4254705882353,15.4691176470588,17.4132352941176,748,748,748,0,0,0,93.749,90.0573529411765,97.5882352941177,,,,,,,,
19358,Marche,2020-04-16,398.760470588235,382.822058823529,414.413235294118,131.457294117647,127.763235294118,135.236764705882,118.935176470588,115.941176470588,122.117647058824,15,15,15,43.0361176470588,37.8205882352941,48.7058823529412,15.418,14.4691176470588,16.4117647058824,763,763,763,0,0,0,88.4572941176471,84.7632352941176,92.2367647058824,,,,,,,,
19359,Marche,2020-04-17,380.844117647059,365.110294117647,396.766176470588,125.596941176471,121.763235294118,129.177941176471,113.561411764706,110.352941176471,116.823529411765,15,15,15,39.2961764705882,34.4691176470588,45.0602941176471,14.1788235294118,13.2352941176471,15.1191176470588,778,778,778,0,0,0,82.5969411764706,78.7632352941176,86.1779411764706,,,,,,,,
19360,Marche,2020-04-18,359.692588235294,344.525,374.941176470588,119.001823529412,115.233823529412,122.470588235294,107.401882352941,104.410294117647,110.354411764706,15,15,15,35.8225294117647,31.4691176470588,41.2367647058824,12.9766470588235,12.1176470588235,14,793,793,793,0,0,0,76.0018235294118,72.2338235294118,79.4705882352941,,,,,,,,
19361,Marche,2020-04-19,335.416117647059,321.173529411765,349.825,111.649823529412,107.941176470588,115.294117647059,100.407882352941,97.3514705882353,103.470588235294,13.999,14,14,32.2380588235294,27.7647058823529,37.4720588235294,11.7490588235294,10.8823529411765,12.7647058823529,806.999,807,807,0,0,0,68.6498235294118,64.9411764705882,72.2941176470588,,,,,,,,
19362,Marche,2020-04-20,309.068705882353,295.880882352941,323.004411764706,104.504823529412,100.941176470588,108.235294117647,93.57,90.6470588235294,96.7058823529412,13,13,13,28.6265294117647,24.6455882352941,33.5897058823529,10.4802352941176,9.64705882352941,11.4117647058824,819.999,820,820,0,0,0,61.5048235294118,57.9411764705882,65.2352941176471,,,,,,,,
19363,Marche,2020-04-21,286.853,273.057352941176,299.886764705882,98.3493529411765,94.8808823529412,101.942647058824,87.7157058823529,84.8235294117647,90.8823529411765,12,12,12,28.6798823529412,24.5279411764706,33.825,10.2793529411765,9.47058823529412,11.1779411764706,831.999,832,832,0,0,0,55.3493529411765,51.8808823529412,58.9426470588235,,,,,,,,
19364,Marche,2020-04-22,264.724,251.525,277.592647058824,92.2304117647059,88.8235294117647,95.7073529411765,81.8899411764706,79.0588235294118,84.7073529411765,11,11,11,25.0218823529412,21.4691176470588,29.4705882352941,9.05441176470588,8.35294117647059,9.94117647058824,842.999,843,843,0,0,0,49.2304117647059,45.8235294117647,52.7073529411765,,,,,,,,
19365,Marche,2020-04-23,246.384470588235,233.997058823529,259.119117647059,86.8474117647059,83.2941176470588,90.2352941176471,76.8583529411765,74.0588235294118,79.6485294117647,10,10,10,25.0485882352941,21.0588235294118,29.9411764705882,8.81841176470588,8.11764705882353,9.53088235294118,852.999,853,853,0,0,0,43.8474117647059,40.2941176470588,47.2352941176471,,,,,,,,
19366,Marche,2020-04-24,232.020882352941,219.351470588235,244.298529411765,82.4821176470588,79.2352941176471,85.9411764705882,72.8526470588235,70.1161764705882,75.6485294117647,9,9,9,25.0785882352941,21.2352941176471,29.5294117647059,8.83247058823529,8.11764705882353,9.58823529411765,861.999,862,862,0,0,0,39.4821176470588,36.2352941176471,42.9411764705882,,,,,,,,
19367,Marche,2020-04-25,221.123117647059,208.704411764706,234.060294117647,78.6816470588235,75.5294117647059,81.8235294117647,69.5248823529412,66.9397058823529,72.2955882352941,8,8,8,25.0802352941176,21.4102941176471,29.4735294117647,8.60311764705882,7.94117647058824,9.23529411764706,869.999,870,870,0,0,0,35.6816470588235,32.5294117647059,38.8235294117647,,,,,,,,
19368,Marche,2020-04-26,213.804235294118,202.526470588235,226.180882352941,75.8333529411765,72.7647058823529,78.9411764705882,67.1650588235294,64.5279411764706,69.7073529411765,8,8,8,25.0381176470588,21.4691176470588,29.475,8.598,8,9.35294117647059,877.999,878,878,0,0,0,32.8333529411765,29.7647058823529,35.9411764705882,,,,,,,,
19369,Marche,2020-04-27,203.678529411765,187.938235294118,222.588235294118,71.5448823529412,67.175,76.5897058823529,63.3594705882353,59.5882352941176,68.2352941176471,7,7,7,19.8838235294118,9.29264705882353,34.3588235294118,7.13088235294118,4.23529411764706,11.2955882352941,884.999,885,885,0,0,0,28.5448823529412,24.175,33.5897058823529,,,,,,,,
19370,Marche,2020-04-28,193.406058823529,170.816176470588,224.236764705882,67.9347647058824,61.4691176470588,76.7073529411765,60.227,54.2338235294118,68.7073529411765,7,7,7,18.7727058823529,8.88088235294118,32.8867647058823,6.81535294117647,4,10.5294117647059,891.999,892,892,0,0,0,24.9347647058824,18.4691176470588,33.7073529411765,,,,,,,,
19371,Marche,2020-04-29,184.193176470588,154.447058823529,227.125,64.0248823529412,55.6441176470588,76.1191176470588,56.7944705882353,48.525,68.7073529411765,7,7,7,17.6094705882353,8.175,31.6470588235294,6.50811764705882,3.88235294117647,10.3544117647059,898.999,899,899,0,0,0,21.0248823529412,12.6441176470588,33.1191176470588,,,,,,,,
19372,Marche,2020-04-30,173.790058823529,137.114705882353,228.957352941176,59.7074705882353,48.6411764705882,75.9470588235294,52.975,42.2941176470588,68.9411764705882,7,7,7,16.4937647058824,7.29264705882353,29.7073529411765,5.86141176470588,2.64705882352941,10.3529411764706,905.999,906,906,0,0,0,16.7074705882353,5.64117647058824,32.9470588235294,,,,,,,,
19373,Marche,2020-05-01,162.312235294118,117.038235294118,228.473529411765,55.2391176470588,41.4058823529412,75.7088235294118,48.9624705882353,35.3529411764706,68.9441176470588,7,7,7,15.4312352941176,6.47058823529412,28.5911764705882,5.50829411764706,2.47058823529412,9.88382352941176,912.999,913,913,0,0,0,12.2391176470588,0,32.7088235294118,,,,,,,,
19374,Marche,2020-05-02,149.788823529412,97.5779411764706,227.730882352941,50.6168823529412,34.1764705882353,75.4176470588235,44.7754117647059,28.7632352941176,68.7779411764706,5.542,3,10,14.3899411764706,6,27.5485294117647,5.12682352941177,2.41176470588235,9.35294117647059,918.541,916,923,0,0,0,7.61688235294118,0,32.4176470588235,,,,,,,,
19375,Marche,2020-05-03,137.663235294118,81.9955882352941,222.998529411765,47.3531176470588,30.8220588235294,72.1764705882353,41.8839411764706,25.8823529411765,65.8823529411765,5.223,3,9,13.2804117647059,5.58823529411765,25.8838235294118,4.75847058823529,2.29411764705882,8.88235294117647,923.764,919,932,0,0,0,4.35311764705882,0,29.1764705882353,,,,,,,,
19376,Marche,2020-05-04,128.664529411765,75.4573529411765,213.152941176471,44.3094705882353,28.175,69.5308823529412,39.1864117647059,23.6470588235294,63.2941176470588,4.916,2,9,12.4805294117647,5.40882352941177,24.4132352941176,4.45870588235294,2.17647058823529,8.58823529411765,928.68,921,941,0,0,0,1.30947058823529,0,26.5308823529412,,,,,,,,
19377,Marche,2020-05-05,119.866,67.4514705882353,203.470588235294,41.4570588235294,25.6426470588235,66.0058823529412,36.6288235294118,21.5279411764706,60.0029411764706,4.597,2,8,11.4445294117647,3.87941176470588,22.5308823529412,4.118,1.47058823529412,7.94264705882353,933.277,923,949,0,0,0,0,0,23.0058823529412,,,,,,,,
19378,Marche,2020-05-06,111.342411764706,60.4691176470588,190.420588235294,38.7967058823529,23.1117647058824,63.5323529411765,34.2297058823529,19.5838235294118,57.8264705882353,4.309,2,8,10.4051176470588,3.17647058823529,20.4735294117647,3.75505882352941,1.35294117647059,7.35294117647059,937.586,925,957,0,0,0,0,0,20.5323529411765,,,,,,,,
19379,Marche,2020-05-07,103.262117647059,54.5764705882353,178.652941176471,36.1315294117647,20.4088235294118,60.1794117647059,31.8411176470588,17.3514705882353,54.4764705882353,4.016,2,7,9.56423529411765,3,18.8911764705882,3.47629411764706,1.23529411764706,6.70735294117647,941.602,927,964,0,0,0,0,0,17.1794117647059,,,,,,,,
19380,Marche,2020-05-08,95.6229411764706,48.9985294117647,170.235294117647,33.6759411764706,18.4691176470588,57.4764705882353,29.6174705882353,15.5264705882353,51.9441176470588,3.717,2,7,8.78670588235294,2.88235294117647,17.7661764705882,3.16352941176471,1.17647058823529,6.23676470588235,945.319,929,971,0,0,0,0,0,14.4764705882353,,,,,,,,
19381,Marche,2020-05-09,88.2480588235294,44.0514705882353,157.863235294118,31.2158823529412,16.1764705882353,54.5294117647059,27.4042941176471,13.6470588235294,48.7088235294118,3.467,2,7,7.84447058823529,2.82352941176471,15.8838235294118,2.85494117647059,1.17647058823529,5.47058823529412,948.786,931,977,0,0,0,0,0,11.5294117647059,,,,,,,,
19382,Marche,2020-05-10,81.3045294117647,39.2838235294118,147.766176470588,28.7479411764706,14.0588235294118,51.2352941176471,25.1998823529412,11.9397058823529,45.4764705882353,3.192,1,6,7.05823529411765,2.70588235294118,14.9411764705882,2.58794117647059,1.11764705882353,5.29411764705882,951.978,932,983,0,0,0,0,0,8.23529411764706,,,,,,,,
19915,Molise,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19916,Molise,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19917,Molise,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19918,Molise,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19919,Molise,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19920,Molise,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19921,Molise,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19922,Molise,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19923,Molise,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19924,Molise,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19925,Molise,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19926,Molise,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19927,Molise,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19928,Molise,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19929,Molise,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19930,Molise,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19931,Molise,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19932,Molise,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19933,Molise,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19934,Molise,2020-03-14,14.27115,11.8,17.5,4,4,4,4,4,4,0,0,0,14.27115,11.8,17.5,4,4,4,0,0,0,0,0,0,0,0,0,,,,,,,,
19935,Molise,2020-03-15,17.7773,15.04875,21.15,5,5,5,5,5,5,0,0,0,3.50615,2.6,5.30125,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
19936,Molise,2020-03-16,21.3898,18.4,25.2025,6,6,6,6,6,6,0,0,0,3.6125,2.55,5.45125,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
19937,Molise,2020-03-17,24.9623,21.7,29.1,7.8985,7.45,8.4,7.6583,7.3,8.1,0,0,0,3.5725,2.6,5.35,1.8985,1.45,2.4,0,0,0,0,0,0,0,0,0,,,,,,,,
19938,Molise,2020-03-18,28.501,25.05,33.05125,9.12045,8.6,9.70125,8.82055,8.4,9.3,0,0,0,3.5387,2.6,5.35125,1.22195,1.05,1.5,0,0,0,0,0,0,0.12045,0,0.701249999999998,,,,,,,,
19939,Molise,2020-03-19,32.06995,28.2,36.75125,10.3502,9.8,11,9.98875,9.55,10.5,4,4,4,3.56895,2.6,5.3,1.22975,1.05,1.5,4,4,4,0,0,0,1.3502,0.800000000000001,2,,,,,,,,
19940,Molise,2020-03-20,28.06995,24.2,32.75125,6.57385,5.95,7.3,6.1554,5.65,6.75,1,1,1,0,0,0,0.22365,0.05,0.5,5,5,5,0,0,0,0,0,0,,,,,,,,
19941,Molise,2020-03-21,17.6973,14.94875,21.25,5.7991,5.15,6.5,5.3225,4.8,5.9,1,1,1,0,0,0,0.22525,0.05,0.5,6,6,6,0,0,0,0,0,0,,,,,,,,
19942,Molise,2020-03-22,14.4131,11.95,17.60125,5.0244,4.35,5.8,4.4878,3.95,5.1,1,1,1,0,0,0,0.2253,0.05,0.5,7,7,7,0,0,0,0,0,0,,,,,,,,
